"Lect","Category","Sequence","Order","Segment"
"Aromanian","Onset","bʎ",1,"b"
"Aromanian","Onset","bʎ",2,"ʎ"
"Aromanian","Onset","bʒ",1,"b"
"Aromanian","Onset","bʒ",1,"b"
"Aromanian","Onset","bʒ",2,"ʒ"
"Aromanian","Onset","bʒ",2,"ʒ"
"Aromanian","Onset","d",1,"d"
"Aromanian","Onset","dl",1,"d"
"Aromanian","Onset","dl",2,"l"
"Aromanian","Onset","dʎ",1,"d"
"Aromanian","Onset","dʎ",2,"ʎ"
"Aromanian","Onset","d̪",1,"d̪"
"Aromanian","Onset","d̪l",1,"d̪"
"Aromanian","Onset","d̪l",2,"l"
"Aromanian","Onset","d̪r",1,"d̪"
"Aromanian","Onset","d̪r",2,"r"
"Aromanian","Onset","d͡ʑ",1,"d͡ʑ"
"Aromanian","Onset","d͡ʑl",1,"d͡ʑ"
"Aromanian","Onset","d͡ʑl",2,"l"
"Aromanian","Onset","d͡ʑʎ",1,"d͡ʑ"
"Aromanian","Onset","d͡ʑʎ",2,"ʎ"
"Aromanian","Onset","d͡ʒ",1,"d͡ʒ"
"Aromanian","Onset","d͡ʒʎ",1,"d͡ʒ"
"Aromanian","Onset","d͡ʒʎ",2,"ʎ"
"Aromanian","Onset","f",1,"f"
"Aromanian","Onset","fh",1,"f"
"Aromanian","Onset","fh",2,"h"
"Aromanian","Onset","fk",1,"f"
"Aromanian","Onset","fk",2,"k"
"Aromanian","Onset","fl",1,"f"
"Aromanian","Onset","fl",2,"l"
"Aromanian","Onset","fn",1,"f"
"Aromanian","Onset","fn",2,"n"
"Aromanian","Onset","fr",1,"f"
"Aromanian","Onset","fr",2,"r"
"Aromanian","Onset","fs",1,"f"
"Aromanian","Onset","fs",2,"s"
"Aromanian","Onset","ft",1,"f"
"Aromanian","Onset","ft",2,"t"
"Aromanian","Onset","ft̪",1,"f"
"Aromanian","Onset","ft̪",2,"t̪"
"Aromanian","Onset","ft͡ɕ",1,"f"
"Aromanian","Onset","ft͡ɕ",2,"t͡ɕ"
"Aromanian","Onset","ft͡ʃ",1,"f"
"Aromanian","Onset","ft͡ʃ",2,"t͡ʃ"
"Aromanian","Onset","fɕ",1,"f"
"Aromanian","Onset","fɕ",2,"ɕ"
"Aromanian","Onset","fɲ",1,"f"
"Aromanian","Onset","fɲ",2,"ɲ"
"Aromanian","Onset","fʃ",1,"f"
"Aromanian","Onset","fʃ",2,"ʃ"
"Aromanian","Onset","fʎ",1,"f"
"Aromanian","Onset","fʎ",2,"ʎ"
"Aromanian","Onset","hk",1,"h"
"Aromanian","Onset","hk",2,"k"
"Aromanian","Onset","ht͡ɕ",1,"h"
"Aromanian","Onset","ht͡ɕ",2,"t͡ɕ"
"Aromanian","Onset","k",1,"k"
"Aromanian","Onset","kl",1,"k"
"Aromanian","Onset","kl",2,"l"
"Aromanian","Onset","km",1,"k"
"Aromanian","Onset","km",2,"m"
"Aromanian","Onset","kn",1,"k"
"Aromanian","Onset","kn",2,"n"
"Aromanian","Onset","kr",1,"k"
"Aromanian","Onset","kr",2,"r"
"Aromanian","Onset","ks",1,"k"
"Aromanian","Onset","ks",2,"s"
"Aromanian","Onset","kt̪",1,"k"
"Aromanian","Onset","kt̪",2,"t̪"
"Aromanian","Onset","kt͡ɕ",1,"k"
"Aromanian","Onset","kt͡ɕ",2,"t͡ɕ"
"Aromanian","Onset","kt͡ʃ",1,"k"
"Aromanian","Onset","kt͡ʃ",2,"t͡ʃ"
"Aromanian","Onset","kz",1,"k"
"Aromanian","Onset","kz",2,"z"
"Aromanian","Onset","kɕ",1,"k"
"Aromanian","Onset","kɕ",2,"ɕ"
"Aromanian","Onset","kʎ",1,"k"
"Aromanian","Onset","kʎ",2,"ʎ"
"Aromanian","Onset","kθ",1,"k"
"Aromanian","Onset","kθ",2,"θ"
"Aromanian","Onset","l",1,"l"
"Aromanian","Onset","lb",1,"l"
"Aromanian","Onset","lb",2,"b"
"Aromanian","Onset","ld̪",1,"l"
"Aromanian","Onset","ld̪",2,"d̪"
"Aromanian","Onset","ld͡ʑ",1,"l"
"Aromanian","Onset","ld͡ʑ",2,"d͡ʑ"
"Aromanian","Onset","ld͡ʒ",1,"l"
"Aromanian","Onset","ld͡ʒ",2,"d͡ʒ"
"Aromanian","Onset","lf",1,"l"
"Aromanian","Onset","lf",2,"f"
"Aromanian","Onset","lk",1,"l"
"Aromanian","Onset","lk",2,"k"
"Aromanian","Onset","lm",1,"l"
"Aromanian","Onset","lm",2,"m"
"Aromanian","Onset","ln",1,"l"
"Aromanian","Onset","ln",2,"n"
"Aromanian","Onset","lp",1,"l"
"Aromanian","Onset","lp",2,"p"
"Aromanian","Onset","ls",1,"l"
"Aromanian","Onset","ls",2,"s"
"Aromanian","Onset","lt̪",1,"l"
"Aromanian","Onset","lt̪",2,"t̪"
"Aromanian","Onset","lt͡ɕ",1,"l"
"Aromanian","Onset","lt͡ɕ",2,"t͡ɕ"
"Aromanian","Onset","lv",1,"l"
"Aromanian","Onset","lv",2,"v"
"Aromanian","Onset","lɡ",1,"l"
"Aromanian","Onset","lɡ",2,"ɡ"
"Aromanian","Onset","lɲ",1,"l"
"Aromanian","Onset","lɲ",2,"ɲ"
"Aromanian","Onset","m",1,"m"
"Aromanian","Onset","mb",1,"m"
"Aromanian","Onset","mb",2,"b"
"Aromanian","Onset","mbl",1,"m"
"Aromanian","Onset","mbl",2,"b"
"Aromanian","Onset","mbl",3,"l"
"Aromanian","Onset","mbr",1,"m"
"Aromanian","Onset","mbr",2,"b"
"Aromanian","Onset","mbr",3,"r"
"Aromanian","Onset","mf",1,"m"
"Aromanian","Onset","mf",2,"f"
"Aromanian","Onset","mfl",1,"m"
"Aromanian","Onset","mfl",2,"f"
"Aromanian","Onset","mfl",3,"l"
"Aromanian","Onset","mfr",1,"m"
"Aromanian","Onset","mfr",2,"f"
"Aromanian","Onset","mfr",3,"r"
"Aromanian","Onset","mk",1,"m"
"Aromanian","Onset","mk",2,"k"
"Aromanian","Onset","ml",1,"m"
"Aromanian","Onset","ml",2,"l"
"Aromanian","Onset","mn",1,"m"
"Aromanian","Onset","mn",2,"n"
"Aromanian","Onset","mp",1,"m"
"Aromanian","Onset","mp",2,"p"
"Aromanian","Onset","mpl",1,"m"
"Aromanian","Onset","mpl",2,"p"
"Aromanian","Onset","mpl",3,"l"
"Aromanian","Onset","mpr",1,"m"
"Aromanian","Onset","mpr",2,"p"
"Aromanian","Onset","mpr",3,"r"
"Aromanian","Onset","ms",1,"m"
"Aromanian","Onset","ms",2,"s"
"Aromanian","Onset","mt",1,"m"
"Aromanian","Onset","mt",2,"t"
"Aromanian","Onset","mt̪",1,"m"
"Aromanian","Onset","mt̪",2,"t̪"
"Aromanian","Onset","mt̪r",1,"m"
"Aromanian","Onset","mt̪r",2,"t̪"
"Aromanian","Onset","mt̪r",3,"r"
"Aromanian","Onset","mt͡ɕ",1,"m"
"Aromanian","Onset","mt͡ɕ",2,"t͡ɕ"
"Aromanian","Onset","mt͡ʃ",1,"m"
"Aromanian","Onset","mt͡ʃ",2,"t͡ʃ"
"Aromanian","Onset","mv",1,"m"
"Aromanian","Onset","mv",2,"v"
"Aromanian","Onset","mɕ",1,"m"
"Aromanian","Onset","mɕ",2,"ɕ"
"Aromanian","Onset","mɲ",1,"m"
"Aromanian","Onset","mɲ",2,"ɲ"
"Aromanian","Onset","mʎ",1,"m"
"Aromanian","Onset","mʎ",2,"ʎ"
"Aromanian","Onset","n",1,"n"
"Aromanian","Onset","nb",1,"n"
"Aromanian","Onset","nb",2,"b"
"Aromanian","Onset","nd",1,"n"
"Aromanian","Onset","nd",2,"d"
"Aromanian","Onset","nd̪",1,"n"
"Aromanian","Onset","nd̪",2,"d̪"
"Aromanian","Onset","nd̪r",1,"n"
"Aromanian","Onset","nd̪r",2,"d̪"
"Aromanian","Onset","nd̪r",3,"r"
"Aromanian","Onset","nd͡ʑ",1,"n"
"Aromanian","Onset","nd͡ʑ",2,"d͡ʑ"
"Aromanian","Onset","nd͡ʒ",1,"n"
"Aromanian","Onset","nd͡ʒ",2,"d͡ʒ"
"Aromanian","Onset","nf",1,"n"
"Aromanian","Onset","nf",2,"f"
"Aromanian","Onset","nfl",1,"n"
"Aromanian","Onset","nfl",2,"f"
"Aromanian","Onset","nfl",3,"l"
"Aromanian","Onset","nfr",1,"n"
"Aromanian","Onset","nfr",2,"f"
"Aromanian","Onset","nfr",3,"r"
"Aromanian","Onset","nk",1,"n"
"Aromanian","Onset","nk",2,"k"
"Aromanian","Onset","nkl",1,"n"
"Aromanian","Onset","nkl",2,"k"
"Aromanian","Onset","nkl",3,"l"
"Aromanian","Onset","nkr",1,"n"
"Aromanian","Onset","nkr",2,"k"
"Aromanian","Onset","nkr",3,"r"
"Aromanian","Onset","nkʎ",1,"n"
"Aromanian","Onset","nkʎ",2,"k"
"Aromanian","Onset","nkʎ",3,"ʎ"
"Aromanian","Onset","nl",1,"n"
"Aromanian","Onset","nl",2,"l"
"Aromanian","Onset","nm",1,"n"
"Aromanian","Onset","nm",2,"m"
"Aromanian","Onset","np",1,"n"
"Aromanian","Onset","np",2,"p"
"Aromanian","Onset","ns",1,"n"
"Aromanian","Onset","ns",2,"s"
"Aromanian","Onset","nt",1,"n"
"Aromanian","Onset","nt",2,"t"
"Aromanian","Onset","nt̪",1,"n"
"Aromanian","Onset","nt̪",2,"t̪"
"Aromanian","Onset","nt̪r",1,"n"
"Aromanian","Onset","nt̪r",2,"t̪"
"Aromanian","Onset","nt̪r",3,"r"
"Aromanian","Onset","nt͡ɕ",1,"n"
"Aromanian","Onset","nt͡ɕ",2,"t͡ɕ"
"Aromanian","Onset","nt͡ʃ",1,"n"
"Aromanian","Onset","nt͡ʃ",2,"t͡ʃ"
"Aromanian","Onset","nv",1,"n"
"Aromanian","Onset","nv",2,"v"
"Aromanian","Onset","nð",1,"n"
"Aromanian","Onset","nð",2,"ð"
"Aromanian","Onset","nɕ",1,"n"
"Aromanian","Onset","nɕ",2,"ɕ"
"Aromanian","Onset","nɡ",1,"n"
"Aromanian","Onset","nɡ",2,"ɡ"
"Aromanian","Onset","nɡl",1,"n"
"Aromanian","Onset","nɡl",2,"ɡ"
"Aromanian","Onset","nɡl",3,"l"
"Aromanian","Onset","nɡr",1,"n"
"Aromanian","Onset","nɡr",2,"ɡ"
"Aromanian","Onset","nɡr",3,"r"
"Aromanian","Onset","nɡʎ",1,"n"
"Aromanian","Onset","nɡʎ",2,"ɡ"
"Aromanian","Onset","nɡʎ",3,"ʎ"
"Aromanian","Onset","nɣr",1,"n"
"Aromanian","Onset","nɣr",2,"ɣ"
"Aromanian","Onset","nɣr",3,"r"
"Aromanian","Onset","nʃ",1,"n"
"Aromanian","Onset","nʃ",2,"ʃ"
"Aromanian","Onset","nʑ",1,"n"
"Aromanian","Onset","nʑ",2,"ʑ"
"Aromanian","Onset","nʒ",1,"n"
"Aromanian","Onset","nʒ",2,"ʒ"
"Aromanian","Onset","nθ",1,"n"
"Aromanian","Onset","nθ",2,"θ"
"Aromanian","Onset","p",1,"p"
"Aromanian","Onset","pk",1,"p"
"Aromanian","Onset","pk",2,"k"
"Aromanian","Onset","pl",1,"p"
"Aromanian","Onset","pl",2,"l"
"Aromanian","Onset","pn",1,"p"
"Aromanian","Onset","pn",2,"n"
"Aromanian","Onset","pr",1,"p"
"Aromanian","Onset","pr",2,"r"
"Aromanian","Onset","ps",1,"p"
"Aromanian","Onset","ps",2,"s"
"Aromanian","Onset","pt",1,"p"
"Aromanian","Onset","pt",2,"t"
"Aromanian","Onset","pt̪",1,"p"
"Aromanian","Onset","pt̪",2,"t̪"
"Aromanian","Onset","pt͡ɕ",1,"p"
"Aromanian","Onset","pt͡ɕ",2,"t͡ɕ"
"Aromanian","Onset","pt͡ʃ",1,"p"
"Aromanian","Onset","pt͡ʃ",2,"t͡ʃ"
"Aromanian","Onset","pʃ",1,"p"
"Aromanian","Onset","pʃ",2,"ʃ"
"Aromanian","Onset","pʎ",1,"p"
"Aromanian","Onset","pʎ",2,"ʎ"
"Aromanian","Onset","r",1,"r"
"Aromanian","Onset","rb",1,"r"
"Aromanian","Onset","rb",2,"b"
"Aromanian","Onset","rd",1,"r"
"Aromanian","Onset","rd",2,"d"
"Aromanian","Onset","rd̪",1,"r"
"Aromanian","Onset","rd̪",2,"d̪"
"Aromanian","Onset","rd͡ʑ",1,"r"
"Aromanian","Onset","rd͡ʑ",2,"d͡ʑ"
"Aromanian","Onset","rd͡ʒ",1,"r"
"Aromanian","Onset","rd͡ʒ",2,"d͡ʒ"
"Aromanian","Onset","rf",1,"r"
"Aromanian","Onset","rf",2,"f"
"Aromanian","Onset","rk",1,"r"
"Aromanian","Onset","rk",2,"k"
"Aromanian","Onset","rl",1,"r"
"Aromanian","Onset","rl",2,"l"
"Aromanian","Onset","rm",1,"r"
"Aromanian","Onset","rm",2,"m"
"Aromanian","Onset","rn",1,"r"
"Aromanian","Onset","rn",2,"n"
"Aromanian","Onset","rp",1,"r"
"Aromanian","Onset","rp",2,"p"
"Aromanian","Onset","rs",1,"r"
"Aromanian","Onset","rs",2,"s"
"Aromanian","Onset","rt",1,"r"
"Aromanian","Onset","rt",2,"t"
"Aromanian","Onset","rt̪",1,"r"
"Aromanian","Onset","rt̪",2,"t̪"
"Aromanian","Onset","rt͡ɕ",1,"r"
"Aromanian","Onset","rt͡ɕ",2,"t͡ɕ"
"Aromanian","Onset","rt͡ʃ",1,"r"
"Aromanian","Onset","rt͡ʃ",2,"t͡ʃ"
"Aromanian","Onset","rv",1,"r"
"Aromanian","Onset","rv",2,"v"
"Aromanian","Onset","rx",1,"r"
"Aromanian","Onset","rx",2,"x"
"Aromanian","Onset","rz",1,"r"
"Aromanian","Onset","rz",2,"z"
"Aromanian","Onset","rð",1,"r"
"Aromanian","Onset","rð",2,"ð"
"Aromanian","Onset","rɕ",1,"r"
"Aromanian","Onset","rɕ",2,"ɕ"
"Aromanian","Onset","rɡ",1,"r"
"Aromanian","Onset","rɡ",2,"ɡ"
"Aromanian","Onset","rɣ",1,"r"
"Aromanian","Onset","rɣ",2,"ɣ"
"Aromanian","Onset","rɲ",1,"r"
"Aromanian","Onset","rɲ",2,"ɲ"
"Aromanian","Onset","rʃ",1,"r"
"Aromanian","Onset","rʃ",2,"ʃ"
"Aromanian","Onset","rʎ",1,"r"
"Aromanian","Onset","rʎ",2,"ʎ"
"Aromanian","Onset","rʑ",1,"r"
"Aromanian","Onset","rʑ",2,"ʑ"
"Aromanian","Onset","rʒ",1,"r"
"Aromanian","Onset","rʒ",2,"ʒ"
"Aromanian","Onset","rθ",1,"r"
"Aromanian","Onset","rθ",2,"θ"
"Aromanian","Onset","s",1,"s"
"Aromanian","Onset","sb",1,"s"
"Aromanian","Onset","sb",2,"b"
"Aromanian","Onset","sbr",1,"s"
"Aromanian","Onset","sbr",2,"b"
"Aromanian","Onset","sbr",3,"r"
"Aromanian","Onset","sd̪r",1,"s"
"Aromanian","Onset","sd̪r",2,"d̪"
"Aromanian","Onset","sd̪r",3,"r"
"Aromanian","Onset","sd͡ʒ",1,"s"
"Aromanian","Onset","sd͡ʒ",2,"d͡ʒ"
"Aromanian","Onset","sfr",1,"s"
"Aromanian","Onset","sfr",2,"f"
"Aromanian","Onset","sfr",3,"r"
"Aromanian","Onset","sk",1,"s"
"Aromanian","Onset","sk",2,"k"
"Aromanian","Onset","skl",1,"s"
"Aromanian","Onset","skl",2,"k"
"Aromanian","Onset","skl",3,"l"
"Aromanian","Onset","skr",1,"s"
"Aromanian","Onset","skr",2,"k"
"Aromanian","Onset","skr",3,"r"
"Aromanian","Onset","skʎ",1,"s"
"Aromanian","Onset","skʎ",2,"k"
"Aromanian","Onset","skʎ",3,"ʎ"
"Aromanian","Onset","sp",1,"s"
"Aromanian","Onset","sp",2,"p"
"Aromanian","Onset","spl",1,"s"
"Aromanian","Onset","spl",2,"p"
"Aromanian","Onset","spl",3,"l"
"Aromanian","Onset","spr",1,"s"
"Aromanian","Onset","spr",2,"p"
"Aromanian","Onset","spr",3,"r"
"Aromanian","Onset","st",1,"s"
"Aromanian","Onset","st",2,"t"
"Aromanian","Onset","st̪r",1,"s"
"Aromanian","Onset","st̪r",2,"t̪"
"Aromanian","Onset","st̪r",3,"r"
"Aromanian","Onset","st͡ʃ",1,"s"
"Aromanian","Onset","st͡ʃ",2,"t͡ʃ"
"Aromanian","Onset","sɡ",1,"s"
"Aromanian","Onset","sɡ",2,"ɡ"
"Aromanian","Onset","sɡr",1,"s"
"Aromanian","Onset","sɡr",2,"ɡ"
"Aromanian","Onset","sɡr",3,"r"
"Aromanian","Onset","sɲ",1,"s"
"Aromanian","Onset","sɲ",2,"ɲ"
"Aromanian","Onset","t",1,"t"
"Aromanian","Onset","tk",1,"t"
"Aromanian","Onset","tk",2,"k"
"Aromanian","Onset","tl",1,"t"
"Aromanian","Onset","tl",2,"l"
"Aromanian","Onset","tt͡ʃ",1,"t"
"Aromanian","Onset","tt͡ʃ",2,"t͡ʃ"
"Aromanian","Onset","tʎ",1,"t"
"Aromanian","Onset","tʎ",2,"ʎ"
"Aromanian","Onset","t̪",1,"t̪"
"Aromanian","Onset","t̪f",1,"t̪"
"Aromanian","Onset","t̪f",2,"f"
"Aromanian","Onset","t̪k",1,"t̪"
"Aromanian","Onset","t̪k",2,"k"
"Aromanian","Onset","t̪l",1,"t̪"
"Aromanian","Onset","t̪l",2,"l"
"Aromanian","Onset","t̪m",1,"t̪"
"Aromanian","Onset","t̪m",2,"m"
"Aromanian","Onset","t̪n",1,"t̪"
"Aromanian","Onset","t̪n",2,"n"
"Aromanian","Onset","t̪r",1,"t̪"
"Aromanian","Onset","t̪r",2,"r"
"Aromanian","Onset","t̪t",1,"t̪"
"Aromanian","Onset","t̪t",2,"t"
"Aromanian","Onset","t̪t͡ʃ",1,"t̪"
"Aromanian","Onset","t̪t͡ʃ",2,"t͡ʃ"
"Aromanian","Onset","t̪ʃ",1,"t̪"
"Aromanian","Onset","t̪ʃ",2,"ʃ"
"Aromanian","Onset","t̪ʎ",1,"t̪"
"Aromanian","Onset","t̪ʎ",2,"ʎ"
"Aromanian","Onset","t͡ɕ",1,"t͡ɕ"
"Aromanian","Onset","t͡ɕk",1,"t͡ɕ"
"Aromanian","Onset","t͡ɕk",2,"k"
"Aromanian","Onset","t͡ɕl",1,"t͡ɕ"
"Aromanian","Onset","t͡ɕl",2,"l"
"Aromanian","Onset","t͡ɕʎ",1,"t͡ɕ"
"Aromanian","Onset","t͡ɕʎ",2,"ʎ"
"Aromanian","Onset","t͡ʃ",1,"t͡ʃ"
"Aromanian","Onset","t͡ʃl",1,"t͡ʃ"
"Aromanian","Onset","t͡ʃl",2,"l"
"Aromanian","Onset","t͡ʃʎ",1,"t͡ʃ"
"Aromanian","Onset","t͡ʃʎ",2,"ʎ"
"Aromanian","Onset","v",1,"v"
"Aromanian","Onset","vd",1,"v"
"Aromanian","Onset","vd",2,"d"
"Aromanian","Onset","vd̪",1,"v"
"Aromanian","Onset","vd̪",2,"d̪"
"Aromanian","Onset","vd͡ʒ",1,"v"
"Aromanian","Onset","vd͡ʒ",1,"v"
"Aromanian","Onset","vd͡ʒ",2,"d͡ʒ"
"Aromanian","Onset","vd͡ʒ",2,"d͡ʒ"
"Aromanian","Onset","vl",1,"v"
"Aromanian","Onset","vl",2,"l"
"Aromanian","Onset","vm",1,"v"
"Aromanian","Onset","vm",2,"m"
"Aromanian","Onset","vr",1,"v"
"Aromanian","Onset","vr",2,"r"
"Aromanian","Onset","vz",1,"v"
"Aromanian","Onset","vz",2,"z"
"Aromanian","Onset","vð",1,"v"
"Aromanian","Onset","vð",2,"ð"
"Aromanian","Onset","vɡ",1,"v"
"Aromanian","Onset","vɡ",2,"ɡ"
"Aromanian","Onset","vɣ",1,"v"
"Aromanian","Onset","vɣ",2,"ɣ"
"Aromanian","Onset","vʒ",1,"v"
"Aromanian","Onset","vʒ",2,"ʒ"
"Aromanian","Onset","x",1,"x"
"Aromanian","Onset","xl",1,"x"
"Aromanian","Onset","xl",2,"l"
"Aromanian","Onset","xm",1,"x"
"Aromanian","Onset","xm",2,"m"
"Aromanian","Onset","xn",1,"x"
"Aromanian","Onset","xn",2,"n"
"Aromanian","Onset","xr",1,"x"
"Aromanian","Onset","xr",2,"r"
"Aromanian","Onset","xt",1,"x"
"Aromanian","Onset","xt",2,"t"
"Aromanian","Onset","xʎ",1,"x"
"Aromanian","Onset","xʎ",2,"ʎ"
"Aromanian","Onset","z",1,"z"
"Aromanian","Onset","zd",1,"z"
"Aromanian","Onset","zd",2,"d"
"Aromanian","Onset","zd̪r",1,"z"
"Aromanian","Onset","zd̪r",2,"d̪"
"Aromanian","Onset","zd̪r",3,"r"
"Aromanian","Onset","zɡr",1,"z"
"Aromanian","Onset","zɡr",2,"ɡ"
"Aromanian","Onset","zɡr",3,"r"
"Aromanian","Onset","zɡʎ",1,"z"
"Aromanian","Onset","zɡʎ",2,"ɡ"
"Aromanian","Onset","zɡʎ",3,"ʎ"
"Aromanian","Onset","zʎ",1,"z"
"Aromanian","Onset","zʎ",2,"ʎ"
"Aromanian","Onset","ð",1,"ð"
"Aromanian","Onset","ðr",1,"ð"
"Aromanian","Onset","ðr",2,"r"
"Aromanian","Onset","ðʒ",1,"ð"
"Aromanian","Onset","ðʒ",1,"ð"
"Aromanian","Onset","ðʒ",2,"ʒ"
"Aromanian","Onset","ðʒ",2,"ʒ"
"Aromanian","Onset","ɕ",1,"ɕ"
"Aromanian","Onset","ɕb",1,"ɕ"
"Aromanian","Onset","ɕb",2,"b"
"Aromanian","Onset","ɕd̪",1,"ɕ"
"Aromanian","Onset","ɕd̪",2,"d̪"
"Aromanian","Onset","ɕf",1,"ɕ"
"Aromanian","Onset","ɕf",2,"f"
"Aromanian","Onset","ɕk",1,"ɕ"
"Aromanian","Onset","ɕk",2,"k"
"Aromanian","Onset","ɕkr",1,"ɕ"
"Aromanian","Onset","ɕkr",2,"k"
"Aromanian","Onset","ɕkr",3,"r"
"Aromanian","Onset","ɕkʎ",1,"ɕ"
"Aromanian","Onset","ɕkʎ",2,"k"
"Aromanian","Onset","ɕkʎ",3,"ʎ"
"Aromanian","Onset","ɕm",1,"ɕ"
"Aromanian","Onset","ɕm",2,"m"
"Aromanian","Onset","ɕn",1,"ɕ"
"Aromanian","Onset","ɕn",2,"n"
"Aromanian","Onset","ɕp",1,"ɕ"
"Aromanian","Onset","ɕp",2,"p"
"Aromanian","Onset","ɕt̪",1,"ɕ"
"Aromanian","Onset","ɕt̪",2,"t̪"
"Aromanian","Onset","ɕt̪r",1,"ɕ"
"Aromanian","Onset","ɕt̪r",2,"t̪"
"Aromanian","Onset","ɕt̪r",3,"r"
"Aromanian","Onset","ɕt͡ɕ",1,"ɕ"
"Aromanian","Onset","ɕt͡ɕ",2,"t͡ɕ"
"Aromanian","Onset","ɕt͡ʃ",1,"ɕ"
"Aromanian","Onset","ɕt͡ʃ",2,"t͡ʃ"
"Aromanian","Onset","ɕv",1,"ɕ"
"Aromanian","Onset","ɕv",2,"v"
"Aromanian","Onset","ɕɡʎ",1,"ɕ"
"Aromanian","Onset","ɕɡʎ",2,"ɡ"
"Aromanian","Onset","ɕɡʎ",3,"ʎ"
"Aromanian","Onset","ɕʎ",1,"ɕ"
"Aromanian","Onset","ɕʎ",2,"ʎ"
"Aromanian","Onset","ɡ",1,"ɡ"
"Aromanian","Onset","ɡd̪",1,"ɡ"
"Aromanian","Onset","ɡd̪",2,"d̪"
"Aromanian","Onset","ɡl",1,"ɡ"
"Aromanian","Onset","ɡl",2,"l"
"Aromanian","Onset","ɡr",1,"ɡ"
"Aromanian","Onset","ɡr",2,"r"
"Aromanian","Onset","ɡz",1,"ɡ"
"Aromanian","Onset","ɡz",2,"z"
"Aromanian","Onset","ɡʎ",1,"ɡ"
"Aromanian","Onset","ɡʎ",2,"ʎ"
"Aromanian","Onset","ɣ",1,"ɣ"
"Aromanian","Onset","ɣd̪",1,"ɣ"
"Aromanian","Onset","ɣd̪",2,"d̪"
"Aromanian","Onset","ɣl",1,"ɣ"
"Aromanian","Onset","ɣl",1,"ɣ"
"Aromanian","Onset","ɣl",2,"l"
"Aromanian","Onset","ɣl",2,"l"
"Aromanian","Onset","ɣm",1,"ɣ"
"Aromanian","Onset","ɣm",2,"m"
"Aromanian","Onset","ɣn",1,"ɣ"
"Aromanian","Onset","ɣn",2,"n"
"Aromanian","Onset","ɣr",1,"ɣ"
"Aromanian","Onset","ɣr",2,"r"
"Aromanian","Onset","ɣð",1,"ɣ"
"Aromanian","Onset","ɣð",2,"ð"
"Aromanian","Onset","ɣʎ",1,"ɣ"
"Aromanian","Onset","ɣʎ",2,"ʎ"
"Aromanian","Onset","ɲ",1,"ɲ"
"Aromanian","Onset","ɲl",1,"ɲ"
"Aromanian","Onset","ɲl",2,"l"
"Aromanian","Onset","ɲʎ",1,"ɲ"
"Aromanian","Onset","ɲʎ",2,"ʎ"
"Aromanian","Onset","ʃ",1,"ʃ"
"Aromanian","Onset","ʃl",1,"ʃ"
"Aromanian","Onset","ʃl",2,"l"
"Aromanian","Onset","ʃʎ",1,"ʃ"
"Aromanian","Onset","ʃʎ",2,"ʎ"
"Aromanian","Onset","ʎ",1,"ʎ"
"Aromanian","Onset","ʎl",1,"ʎ"
"Aromanian","Onset","ʎl",2,"l"
"Aromanian","Onset","ʑ",1,"ʑ"
"Aromanian","Onset","ʑd̪",1,"ʑ"
"Aromanian","Onset","ʑd̪",2,"d̪"
"Aromanian","Onset","ʑv",1,"ʑ"
"Aromanian","Onset","ʑv",2,"v"
"Aromanian","Onset","ʑɡʎ",1,"ʑ"
"Aromanian","Onset","ʑɡʎ",2,"ɡ"
"Aromanian","Onset","ʑɡʎ",3,"ʎ"
"Aromanian","Onset","ʒ",1,"ʒ"
"Aromanian","Onset","ʒl",1,"ʒ"
"Aromanian","Onset","ʒl",2,"l"
"Aromanian","Onset","ʒʎ",1,"ʒ"
"Aromanian","Onset","ʒʎ",2,"ʎ"
"Aromanian","Onset","θ",1,"θ"
"Aromanian","Onset","θr",1,"θ"
"Aromanian","Onset","θr",1,"θ"
"Aromanian","Onset","θr",2,"r"
"Aromanian","Onset","θr",2,"r"
"Aromanian","Onset","θʃ",1,"θ"
"Aromanian","Onset","θʃ",2,"ʃ"
"Aromanian","Nucleus","Vi",1,"V"
"Aromanian","Nucleus","Vi",2,"i"
"Aromanian","Nucleus","Vu",1,"V"
"Aromanian","Nucleus","Vu",2,"u"
"Aromanian","Nucleus","a",1,"a"
"Aromanian","Nucleus","e",1,"e"
"Aromanian","Nucleus","i",1,"i"
"Aromanian","Nucleus","iV",1,"i"
"Aromanian","Nucleus","iV",2,"V"
"Aromanian","Nucleus","iVi",1,"i"
"Aromanian","Nucleus","iVi",2,"V"
"Aromanian","Nucleus","iVi",3,"i"
"Aromanian","Nucleus","iVu",1,"i"
"Aromanian","Nucleus","iVu",2,"V"
"Aromanian","Nucleus","iVu",3,"u"
"Aromanian","Nucleus","o",1,"o"
"Aromanian","Nucleus","u",1,"u"
"Aromanian","Nucleus","uV",1,"u"
"Aromanian","Nucleus","uV",2,"V"
"Aromanian","Nucleus","uVi",1,"u"
"Aromanian","Nucleus","uVi",2,"V"
"Aromanian","Nucleus","uVi",3,"i"
"Aromanian","Nucleus","uVu",1,"u"
"Aromanian","Nucleus","uVu",2,"V"
"Aromanian","Nucleus","uVu",3,"u"
"Aromanian","Nucleus","ɐ",1,"ɐ"
"Aromanian","Nucleus","ɨ",1,"ɨ"
"Aromanian","Coda","#",1,"#"
"Arpitan","Onset","#",1,"#"
"Arpitan","Onset","b",1,"b"
"Arpitan","Onset","bl",1,"b"
